MSTRG.3915.1	0.377862	0	1.12228	0	0.50527	0.933195
MSTRG.3917.6	0	0.0520541	0.00364558	0.021194	7.63377	13.6623
MSTRG.3917.7	15.3894	36.8615	16.789	21.96	11.8484	0.00302293
MSTRG.3921.1	0.000862663	9.44574	0.00121159	0.00415687	0	2.14872
MSTRG.3921.3	0	0	0	0	0.766304	0
MSTRG.3922.5	2.25569	0	1.90914	4.66827	2.76048	3.02527
MSTRG.3922.8	2.14734	5.86503	1.84424	5.29164	2.93891	3.40686
MSTRG.3924.2	1.16569	1.04624	0.799574	3.23355	1.98887	2.86319
MSTRG.3926.1	14.0014	2.349	4.32075	4.86034	4.7065	6.54635
MSTRG.3928.1	1.08925	0	0.89681	3.35835	5.55911	5.2831
MSTRG.3930.2	6.47768	0	0	0.000897567	1.36836	2.07204
MSTRG.3933.2	6.87303	6.11344	4.20945	0.00300581	8.38422	6.82708
MSTRG.3934.2	2.0524	29.6226	4.77482	8.62073	6.79134	3.97926
MSTRG.3934.3	0.149881	0	0	3.83791	1.98394	0
MSTRG.3934.4	6.94105	15.7048	9.63094	11.5695	3.62091	5.11434
MSTRG.3937.2	0	0	0	0	1.41237	2.71547
MSTRG.3937.3	0.00255765	0	0.00263748	0.00246919	0.491179	8.55663
MSTRG.3941.10	0	8.8759	0	0	0.76352	3.34204
MSTRG.3941.15	53.7747	9.04187	26.2553	50.6868	24.874	11.6636
MSTRG.3942.2	0	0	2.35467	0	0	0.77447
MSTRG.3942.3	5.95912	0	0.00252229	0	1.17075	0.00297503
MSTRG.3942.4	0.00343727	0	0	0	0	0
MSTRG.3942.5	69.8484	115.678	115.867	54.4479	5.28954	11.4524
MSTRG.3944.2	0.00309066	0.0271877	0.0400635	0.0028231	1.77514	3.34575
MSTRG.3944.3	0	0	0	0	1.52198	0
MSTRG.3946.4	1.555	0	0	0	0.399448	0
MSTRG.3946.5	0	0	0	0	1.66096	0.000540635
MSTRG.3946.6	5.03158	11.5397	0	0	0.58964	0
MSTRG.3947.2	0.000215858	0.000263565	0	0.000148981	0.00023054	0
MSTRG.3950.1	5.49826	4.00596e-05	1.96312	0	5.9186	3.38082
MSTRG.3957.1	0.000282373	4.77635	0.0966328	0	0.000306518	0.000254508
MSTRG.3957.3	0	5.57361	5.6383	0.338735	0	0
MSTRG.3957.4	2.86264	1.23951	5.19746	0.225706	0.63138	1.66284
MSTRG.3959.2	2.37457	0.0864096	0.598524	0.79741	1.91365	1.77586
MSTRG.396.4	21.6795	0	0	1.75539	0.0980992	0
MSTRG.3960.1	2.69623	0	2.92463	1.89748	3.44519	1.60679
MSTRG.3961.2	3.97758	0.164424	0	5.24178	3.12299	4.31683
MSTRG.3962.3	0.00112697	0.000900695	0.000997996	8.89272	0	2.08294
MSTRG.3963.2	0	18.494	3.04908	0	0	0.681322
MSTRG.3966.2	0.0103764	0.0305587	0.0316739	0.0307141	0.0305421	0.00917562
MSTRG.3967.11	0.664527	0.190748	0	0	0.688847	0.41384
MSTRG.3967.2	0	4.30913	2.40424	5.35228	2.0741	4.54497
MSTRG.3967.4	1.1019	0	0.000268221	0.646991	0.458428	1.94675
MSTRG.3971.1	0	0.00165266	0.00168886	0.00168019	0.000569356	0.868691
MSTRG.3971.3	27.5517	35.5615	30.28	13.5219	11.5317	15.0233
MSTRG.3973.1	1.0791	2.852	2.53607	3.81269	1.37416	9.0542
MSTRG.3973.3	0.00120396	0.00161841	0	0.00163566	0.701793	0.0208083
MSTRG.3975.2	2.98689	0	0	0	6.13772	5.36943
MSTRG.3976.2	3.10314	0	0	0	0	0
MSTRG.3976.3	0	54.8396	0	0.483427	5.13863	0
MSTRG.3978.2	0	0	0.678681	0	5.45247	0
MSTRG.3978.4	1.42596	1.37182	0	1.57285	9.45103	1.96409
MSTRG.398.2	0	14.134	0	0	0.730136	1.00756
MSTRG.3981.1	0.000550632	0	0.000469628	0.000572894	0.000268809	0
MSTRG.3983.2	3.22398	0	0	0	0	0.509314
MSTRG.3983.3	20.4122	0	2.49199	0	0.550074	0
MSTRG.3991.2	14.7539	0.00205674	9.89937	14.941	13.7048	11.1087
MSTRG.3991.3	18.0008	1.51872	6.76884	11.1328	5.42	1.80605
MSTRG.3994.2	0	0	0	0	3.86597	1.07139
MSTRG.3994.3	0.00447366	0.016033	0.0156369	0.00913085	0	0
MSTRG.3996.2	0.00214212	0.00212761	0.00199279	0.000165118	0.00176449	0.00175387
MSTRG.3999.2	0.00104894	0	0.001055	0.00108421	1.6996	1.35538
MSTRG.400.1	0	8.51703	45.5168	0	3.85162	6.13486
MSTRG.4000.2	5.98724	0	0	0	0.76585	4.02013
MSTRG.4003.2	0	0	0	148.02	2.36983	0
MSTRG.4004.3	2.31019	26.8524	2.66936	19.6389	3.92713	5.31866
MSTRG.4007.2	7.12134	21.0758	4.88805	11.5468	0	4.2494
MSTRG.4007.3	9.53744	23.1461	3.1676	19.984	3.72328	5.03274
MSTRG.4011.2	4.20743	8.46069	4.41282	9.08182	12.9277	14.1371
MSTRG.4012.12	2.25205	4.02316	5.26098	3.75939	3.95595	6.5925
MSTRG.4012.13	0.544081	7.76105	8.46358	7.7946	4.47239	5.03587
MSTRG.4012.4	0.00366687	0	0	0	0.580464	0.41014
MSTRG.4012.6	0.905066	0	0.500208	0	2.03837	2.45034
MSTRG.4014.3	2.44858	0	0	0	1.90388	0
MSTRG.4016.3	0	1.77614	0.579557	3.31323	4.69581	2.65887
MSTRG.4016.6	16.1258	22.6556	1.14922	0	0	2.52337
MSTRG.4020.4	1.23754	0	0.828294	1.39402	0.000106906	2.35748
MSTRG.4023.1	22.9398	13.0879	14.893	12.2065	14.6251	11.2724
MSTRG.4023.2	1368.35	1557.41	995.222	997.574	1149.09	1063.58
MSTRG.4026.3	83.8368	136.447	76.9069	46.1268	46.8541	38.6408
MSTRG.4027.1	0	0	0	0	0	0.878891
MSTRG.4030.1	42.1167	11.235	76.0934	75.6736	39.8059	42.6152
MSTRG.4032.3	1.19102	2.45934	0.416054	2.10776	0	0
MSTRG.4033.2	0	0	4.26489	0	3.6904	4.63664
MSTRG.4034.2	0	0	0	0	0.492263	0
MSTRG.4037.2	3.58757e-05	0	5.59572	6.92913	2.13095	5.01569
MSTRG.4038.1	2.34157	0	25.9492	16.3509	3.98645	6.85758
MSTRG.404.2	12.1047	0	2.38676	14.6787	9.98732	6.44335
MSTRG.4040.2	0	0	2.98162	0	2.48373	0.319744
MSTRG.4040.3	0	0	0	0.00011421	0.394083	2.83408
MSTRG.4042.2	0.0285609	6.56948	0.00138992	0.00496691	0.00721124	5.15735
MSTRG.4043.1	1.42984	0.00327348	0.0054958	0.000818571	1.60138	1.30049
MSTRG.4043.3	10.5103	0	0	0.00704329	0.00167219	0.00110938
MSTRG.4044.3	3.56532	0.601583	4.76054	1.94094	5.7201	7.18441
MSTRG.4044.4	19.9399	40.666	9.29139	21.5373	9.78724	17.5374
MSTRG.4045.2	4.3507	2.43328	5.64987	1.27244	8.34489	7.16212
MSTRG.4047.14	4.20897	0.00493672	2.21227	11.3127	18.5927	19.376
MSTRG.4047.15	14.372	6.71997	7.61831	17.2614	7.13063	14.35
MSTRG.4049.1	3.13727	39.154	6.88199	6.14809	0	0.616195
MSTRG.4051.1	0	0	0	2.51302	0.331789	2.74963
MSTRG.4051.4	0	0	20.5518	0.00770631	0	4.21006
MSTRG.4051.5	17.7316	27.0541	0	13.977	9.38497	5.13
MSTRG.4054.2	0	0	0.000229395	0	0.000225967	3.72053
MSTRG.4054.3	0.000102677	12.09	1.9022	14.9242	9.81672	4.74807
MSTRG.4055.3	0.00730201	9.26182	2.47932	3.92986	8.24687	6.2033
MSTRG.4055.4	0	0	0	2.24153	0	1.92794
MSTRG.4056.3	0	22.5388	2.05043	5.80235	0	2.10405
MSTRG.4057.6	44.6963	78.9377	66.8043	28.9571	73.6515	43.3945
MSTRG.4058.1	102.996	3.10195	11.414	0	2.80556	0.558588
MSTRG.4069.2	0	0	0.0104529	0.0207891	0.814202	0.256309
MSTRG.4073.2	52.0846	37.2292	12.6976	30.2725	12.5996	10.4978
MSTRG.4074.3	0	6.31678	0	0.00446807	10.6195	0.0171585
MSTRG.4074.4	48.4013	0.0635813	0	12.3505	9.81095	31.9828
MSTRG.4074.5	37.9731	648.308	78.7234	58.6247	75.3602	84.4736
MSTRG.4076.1	369.4	333.949	244.073	321.286	396.195	454.88
MSTRG.4079.2	0.628185	0	2.80317	7.351	5.44685	2.12745
MSTRG.4080.2	23.0089	1.68448	10.9152	13.0196	14.7719	3.22276
MSTRG.4081.2	0	0	0	0	0	0.749519
MSTRG.4081.3	0	0.000761457	13.9973	0.0161882	0	1.39744
MSTRG.4081.4	7.33636	11.9709	2.11221	4.75539	4.07351	0.302953
MSTRG.4082.3	24.8886	7.91162	3.70648	12.7791	5.08988	7.98734
MSTRG.4083.2	0.00233129	35.8856	8.83407	67.0812	13.8801	0.444922
MSTRG.4090.2	0.679176	4.29553	1.04979	9.265	4.75535	4.17639
MSTRG.4092.2	0	0	3.03271	0.592328	2.19485	0.730231
MSTRG.4092.3	19.0674	0	1.60504	0	0	2.02499
MSTRG.4093.1	4.80096	40.4855	28.2391	15.7952	11.0908	12.4779
MSTRG.4094.4	0	0	0	0	0.000382971	0.318829
MSTRG.4096.2	24.6269	15.7328	6.07222	0	1.72851	15.9038
MSTRG.4097.2	0.241369	0.0192432	37.7501	34.4695	26.9422	22.4193
MSTRG.4098.3	16.9673	44.0762	10.6229	1.7341	11.5227	4.99946
MSTRG.4102.1	0.000916642	1.92265	0	5.59353	0	0.640184
MSTRG.4102.5	0	0	0	0	0.0144584	0
MSTRG.4102.6	0	0	3.989	0	1.84462	0.000831634
MSTRG.4102.8	0	0	0	0	0	0.683964
MSTRG.4106.2	0.0396456	0.00250407	0.000885062	0.00333271	6.05572	0.0248468
MSTRG.4106.3	0	0	9.43841	0	0.937232	0
MSTRG.4107.2	0	0	0	0	0.000890767	0
MSTRG.4107.3	18.9754	3.36384	9.77933	7.68162	5.22368	6.0676
MSTRG.4108.2	27.2269	9.7462	10.6325	7.20373	4.40838	5.93925
MSTRG.4109.2	1.64811	0.000765811	2.95	29.1866	19.077	21.2632
MSTRG.4111.1	36.0499	0.703707	2.21947	2.0395	0.954703	4.56195
MSTRG.4116.1	0	0	3.37288	0.00159854	0.000704833	0.000804016
MSTRG.4119.2	0	0	0	6.74792	1.50564	1.29803
MSTRG.4122.2	18.8822	0.00027261	0.000224952	0	2.03008	2.5236
MSTRG.4123.1	13.0111	0	2.60774	0	1.97933	0
MSTRG.4124.2	0	0.000508088	0.000529742	0.000500735	0.32785	0.000510268
MSTRG.4124.4	1.38209	0	16.5425	0	0	0
MSTRG.4125.5	5.28941	0	0.00210474	15.9973	3.52324	4.54505
MSTRG.4125.7	9.32843	22.5294	15.1001	0.0233314	11.4698	7.63094
MSTRG.4125.8	0	0.095381	11.5804	0.000231514	6.23688	3.41045
MSTRG.4126.2	0	0	0	0	0	0.831109
MSTRG.4127.2	0	0	0	0	0	2.40235
MSTRG.4127.3	99.8883	121.842	110.217	65.9059	64.7424	52.4112
MSTRG.4128.2	0	3.15773	0	5.75211	2.49953	0.981412
MSTRG.4129.3	0	0	1.08551	6.97737	1.11776	7.78477
MSTRG.413.2	0.000300986	0	4.36722	4.51014	0.00132831	2.11524
MSTRG.4130.1	0.00396785	8.24049e-05	0.00398486	0.00396209	0.00132133	0.00398046
MSTRG.4133.4	22.5406	77.1745	9.04693	25.8096	15.2917	14.8088
MSTRG.4137.1	0.00124942	0.000738626	0.00125989	0.00200089	1.62939	1.69506
MSTRG.4137.2	0.00066494	5.23605	0.000662448	0	0.0264991	1.27401
MSTRG.4145.10	14.0161	0	7.56091	12.3305	21.6923	19.3888
MSTRG.4145.15	2.64572	0	11.1122	7.33701	3.68807	6.35282
MSTRG.4145.2	36.7202	33.5537	30.3484	25.3129	31.7332	23.0312
MSTRG.4145.3	0.53713	11.1978	0.983009	0	1.44322	3.49728
MSTRG.4145.7	0	9.9753	0.0155816	3.08899	2.41046	0
MSTRG.4145.8	10.2898	0.00577791	5.59112	1.07162	5.85465	1.26181
MSTRG.4145.9	47.7827	3.80497	15.1381	30.5238	13.0744	2.37484
MSTRG.4146.1	0.00859092	5.37846	9.09599	14.3026	9.31508	5.917
MSTRG.4146.2	0.319599	1.54875	5.82113	0	1.04783	0.631784
MSTRG.4146.3	10.5125	28.2952	27.9915	13.6841	14.7514	19.9468
MSTRG.4146.4	6.14077	0	2.64533	2.03806	1.80814	1.57693
MSTRG.4151.1	57.9424	28.1894	2.96361	5.4466	5.09919	6.09149
MSTRG.4152.1	0	0.000356692	0.000550381	0.000223849	0	1.27255
MSTRG.4154.2	0	0.00974216	0.000599744	23.8613	0	6.30207
MSTRG.4154.3	0	3.62227	0	0.000384646	8.21218	0
MSTRG.4156.1	0	0	0	0.000260349	1.74209	0
MSTRG.4160.2	11.0955	0.000809346	0.106851	0	0.108393	0.108663
MSTRG.4160.3	20.2203	14.9792	17.912	27.1414	0	0
MSTRG.4163.1	8.27947	0	0	13.0355	0	1.0901
MSTRG.4165.4	0.949971	8.82611	32.19	19.2717	17.6488	15.5983
MSTRG.4166.1	5.54945	43.2876	4.30492	13.5631	7.40704	6.84701
MSTRG.4168.1	3.2432	196.002	8.38621	13.2111	12.1103	10.2603
MSTRG.4172.2	7.64126	16.9947	1.45063	3.56684	4.97553	6.61707
MSTRG.4173.2	0.000750506	4.83741	0.000291912	0.0027552	4.01489	0.000248659
MSTRG.4173.3	0	9.82675	3.88104	0	0.000265044	5.19157
MSTRG.4173.4	20.5384	0	0.808789	8.79791	3.92188	3.073
MSTRG.4174.5	0	0	0.709413	0	0.981241	2.05304
MSTRG.4177.4	0	3.8136	0.307053	1.78131	9.85976	10.5986
MSTRG.4178.3	4.05183	3.64284	1.3288	0	1.35987	2.61733
MSTRG.4184.2	0	0	5.54598e-05	0.000157548	1.55908	0.00120112
MSTRG.4187.1	0	6.36032	4.66357	4.0965	1.65132	7.1241
MSTRG.4187.4	0	0	0	0	0.00625724	1.91748
MSTRG.4187.5	2.56837	0	7.31312	0	8.67939	0.123357
MSTRG.4187.6	21.8211	2.14298	0	8.17342	0.0100529	2.73867
MSTRG.4187.7	0	0	0	0.0155177	0	0
MSTRG.4187.8	0	28.3959	12.7557	12.8786	4.38918	0.661063
MSTRG.4187.9	15.6622	0	0	0.0156238	10.3275	6.87562
MSTRG.4188.2	22.7042	0.313544	1.42128	8.00746	0.00609137	1.67048
MSTRG.4190.1	6.37607	91.8538	4.1218	6.49298	6.5854	8.06863
MSTRG.4192.2	0	0	8.09703	0	1.22927	1.23577
MSTRG.4193.1	0	6.69718	0	0	6.7373	4.45318
MSTRG.4193.2	9.79354	0.00836468	39.4108	0.224275	0.0312549	0.0525511
MSTRG.4195.2	2.5764	0	0	0	1.23018	0
MSTRG.4197.1	0	0.00101419	0.000752303	0	1.06638	0
MSTRG.4198.2	1.48854	28.4078	15.6399	68.4989	26.751	30.4627
MSTRG.4198.3	42.9378	63.3357	36.5236	16.3026	32.0818	35.4639
MSTRG.4198.4	0	9.26417	0.585157	23.5844	4.018	0
MSTRG.4200.1	0	5.60398	2.42014	0	2.4473	1.68934
MSTRG.4200.2	0	0	0	0	0	0.00262641
MSTRG.4201.2	0.000623765	0.00215404	0.000981517	0.0021783	0.000134954	1.27413
MSTRG.4205.2	0	0	0	0	0.734409	0
MSTRG.4206.3	12.4556	14.843	13.2312	13.1512	3.43277	3.36922
MSTRG.4207.2	0.000331417	4.71028	0	0	0.000388367	0
MSTRG.4209.5	0	0	0.0685659	25.2662	8.16829	14.965
MSTRG.4209.6	3.30235	10.9559	15.4187	40.7027	37.5224	26.7104
MSTRG.421.1	0.000104349	0.000492541	0.000464918	0	1.73868	0.000198539
MSTRG.4211.2	0.447991	0	1.17511	3.895	1.87083	4.71427
MSTRG.4212.2	2.36	0	0	2.72477	0.927068	0.572687
MSTRG.4212.4	28.8985	0.887695	16.146	13.1827	17.9643	14.4219
MSTRG.4216.2	0	0	0	0	1.15752	1.39163
MSTRG.4216.3	0	0	0.820743	0	0	1.77953
MSTRG.4217.2	79.0791	0	0	5.72861	5.59497	6.49193
MSTRG.4218.1	9.95019	0.000181746	5.18643	0	4.85265	3.99235
MSTRG.4222.2	0.198621	31.2461	3.64954	0.000607769	6.85679	0.00016136
MSTRG.4222.3	2.01354	6.12071	14.97	20.8344	1.67854	6.53448
MSTRG.4223.2	0	0	0	126.573	0	0
MSTRG.4225.1	0	0	4.11386	0	4.14667	2.97618
MSTRG.4226.1	21.9509	0	0.997754	1.79883	0.809865	0.48119
MSTRG.4227.2	0.00236618	0.00162661	0.000498254	0.00266071	0.002617	0.581993
MSTRG.4227.3	10.5845	0	15.3545	10.7199	0.993692	13.9524
MSTRG.4231.1	0.000137682	0	0.0446557	0	0.601966	3.2473
MSTRG.4232.1	4.38884	15.2542	4.73225	9.4218	4.1277	6.5746
MSTRG.4234.2	1.43583e-05	15.0521	3.20311	7.22486	3.82202	0.593188
MSTRG.4237.2	6.59888	3.59773	4.53884	8.34201	3.44965	7.0095
MSTRG.424.2	18.7669	4.40072	16.9446	18.9247	20.3353	17.7411
MSTRG.4242.2	0.00181264	0	0.000265943	0.00186065	0.00186342	0.000247926
MSTRG.4243.2	2.95733	0	2.50564	3.18874	2.73084	1.48399
MSTRG.4244.2	16.7836	0	3.36405	0	2.13915	0.000182608
MSTRG.4244.3	0	0	0.00132486	0	0.00942138	3.65781
MSTRG.4249.2	0	0.000580863	0	0	0	0
MSTRG.4249.3	0.00421852	45.3611	13.6384	0.000407182	1.45654	0.00116665
MSTRG.4251.2	16.2194	5.0272	18.4554	9.47872	23.682	19.3842
MSTRG.4252.1	5.12701	0.580415	5.08787	2.71423	1.13335	0.874342
MSTRG.4254.3	20.1954	17.3277	30.6248	4.48972	24.2551	29.3149
MSTRG.4255.2	0.000483148	0.000385428	0.00135243	0.00171757	0.00144821	3.05023
MSTRG.4256.1	0.000181533	0	0.000168515	0	0.593624	3.57153
MSTRG.4256.3	15.5405	0	2.37286	0	0.97428	1.03072
MSTRG.426.1	4.45692	0	4.58572	0	0.000159802	0.321683
MSTRG.4260.2	8.41357	0	4.03074	0	4.42422	1.51521
MSTRG.4262.1	21.2006	0	0	0	1.04409	8.07047
MSTRG.4262.3	0	0	0	0.00119049	0	0
MSTRG.4262.4	23.4553	30.5193	13.2069	2.78434	10.5387	5.31816
MSTRG.4263.2	12.6663	2.42745	4.46614	1.17249	2.04393	2.5954
MSTRG.4264.3	0	0	0	0	0.372947	2.18077
MSTRG.4264.4	15.7411	0.568803	0.542539	3.29703	1.92705	5.6452
MSTRG.4265.2	0	0	0.0056624	0.0110928	9.62193	0.00385443
MSTRG.4265.3	0	0	0.0120879	10.4053	4.82955	8.48097
MSTRG.4266.2	0.00138996	0	0	13.7219	7.64762	5.87285
MSTRG.4268.2	0	0.663304	0	0	0.501278	0.656003
MSTRG.4269.2	3.16716	0.000366356	0.013003	6.77864	0.749839	0.708045
MSTRG.4269.3	6.23897	1.7745	4.65844	0.00172436	2.83168	4.96408
MSTRG.4271.2	12.5794	36.6053	0.00582552	0.0605298	6.01539	4.99339
MSTRG.4271.3	6.95477	11.3327	11.3563	14.1755	17.7501	16.6262
MSTRG.4272.1	0	0	0	0.24702	0	1.54365
MSTRG.4273.2	0	0	0	8.20173	0.167321	2.48527
MSTRG.4275.3	0.638249	0	0	0	0.36431	2.71586
MSTRG.4275.7	23.3814	0.0328283	13.0686	1.46851	7.53236	8.27005
MSTRG.4279.7	10.8838	4.71834	9.1626	6.47629	2.91963	9.17906
MSTRG.4283.2	2.75393	12.7682	0	0.000114336	0.000186429	5.62961
MSTRG.4287.2	0	0	0.000195442	0	0.000233679	0.452518
MSTRG.4287.3	0.00321963	0	10.0566	0.0016268	5.86513	7.89046
MSTRG.4290.1	0	1.71256	0.000361209	0	0	0.311533
MSTRG.4291.2	12.6559	4.20558	7.81472	1.52474	20.5499	7.32917
MSTRG.4292.3	4.88325	0	1.20416	0	3.79113	2.62038
MSTRG.4296.3	1.81201	15.1215	0.000911964	0.00550706	0.349502	10.0195
MSTRG.4296.4	13.9416	0	11.0858	12.0128	4.11259	2.01086
MSTRG.4297.5	0.8217	0	0	3.92787	0.466595	3.2457
MSTRG.4299.1	0.000142478	0	0.000555061	0.000361064	0.000544263	2.69249
MSTRG.4300.1	4.55811	38.1464	3.06138	0.843943	1.90944	3.72303
MSTRG.4301.2	0	2.44975	5.40632	7.07774	3.19698	4.70984
MSTRG.4307.6	0.0357171	0	1.94301	3.83208	0.028395	0.00329405
MSTRG.431.2	1.67403	0	0.132246	0.325965	0.000163019	2.63821
MSTRG.4311.2	11.1342	1.94666	28.3146	29.8761	17.4539	19.2333
MSTRG.4314.2	1.01304	0.00386226	0.00234191	0	0	1.50636
MSTRG.4314.3	23.6239	0.331519	6.01342	0	1.04027	2.40158
MSTRG.4315.2	0	0	0	0	0	0.462781
MSTRG.4315.3	9.78511	5.62432	8.16683	0.0436082	0.698886	4.74693
MSTRG.4316.1	0	94.8044	16.1627	0	4.63491	3.69125
MSTRG.4319.2	0	0	0	0	0.278799	0
MSTRG.432.2	0.836241	1.35242	9.19935e-05	0.00021345	3.01572	1.08566
MSTRG.4326.1	1.25128	14.5328	0	0	0.271426	0.224074
MSTRG.4334.2	46.2246	8.65455	14.7805	18.9008	16.2364	11.2562
MSTRG.4336.1	0.000217146	0	6.51208	10.4945	8.33568	6.4566
MSTRG.4337.4	0	0.00110165	0.000799053	0.00108076	2.18532	0.000264769
MSTRG.4337.5	0.71426	4.30318	4.73557	3.82113	7.06174	7.93544
MSTRG.4340.2	1.42689	0	0	0	0	0
MSTRG.4341.1	0	1.18776	0.541795	0.000550709	1.43904	0.130029
MSTRG.4346.2	3.83347e-05	1.01538	0.00084086	1.96191	0.807824	3.667
MSTRG.4347.2	0.00244487	0.0024964	0.00245766	0.00247231	0	2.46858
MSTRG.435.2	0	1.891	0.494726	0	0.00755355	0.000747544
MSTRG.4350.1	0.915883	1.86183	1.77107	0	0.886816	0.172788
MSTRG.4350.3	0.000590876	6.42936	4.03877	0.000283419	0.666773	4.48084
MSTRG.4352.3	0	0	0	1.23111	0	0.748539
MSTRG.4352.4	30.0981	48.1764	24.6713	31.0929	19.0971	14.8027
MSTRG.4356.2	2.07855	116.589	10.5738	7.1815	14.0721	12.4988
MSTRG.4360.1	11.5302	0	0	0	1.52728	2.67832
MSTRG.4366.2	0.00126112	31.4295	8.17583	11.8812	5.09252	5.68085
MSTRG.4370.3	10.9189	2.75024	8.05811	9.09289	10.2535	6.68574
MSTRG.4371.2	0.00373004	0	0.00241547	0.00301768	0.00113688	0.00350054
MSTRG.4372.2	1.35484	0	1.95808	0	0	1.64835
MSTRG.4374.2	0	16.2627	0.0631662	21.4956	1.07445	2.90615
MSTRG.4376.3	40.9905	15.1069	7.97756	25.3732	17.8806	24.475
MSTRG.4377.2	5.93641	0	0	0	0.780889	1.80609
MSTRG.4377.3	3.80602	0	4.67586	0	2.47367e-05	0.0236842
MSTRG.4379.2	0	0.00204901	0.00193849	0.00163846	0.00173295	0
MSTRG.4380.1	0	0	0	0	15.8114	0.921381
MSTRG.4385.2	6.83755	0	3.29841	0.036958	3.40829	2.60794
MSTRG.4387.2	0.00654528	0	8.14089	7.88016	1.80624	0.0596937
MSTRG.4387.3	0	4.46031	4.2446	0	0.00017917	0
MSTRG.4392.3	0.663559	0.558409	1.18193	373.598	55.7395	2.661
MSTRG.4394.1	34.1719	1.02916	2.16395	2.98272	3.956	2.22392
MSTRG.4395.2	54.7543	184.62	107.556	119.532	110.212	88.9871
MSTRG.4399.3	0	0	0.844531	0.00655483	0.884209	4.01505
MSTRG.4400.1	36.0922	42.39	33.0568	18.9009	24.2988	21.2949
MSTRG.4402.2	5.99726	28.137	18.3476	0	3.65883	4.68923
MSTRG.4405.3	9.79047	1.76641	0	0	1.27833	1.76378
MSTRG.4408.4	0	0	0	0.000381286	0	0
MSTRG.4411.1	0.95033	7.38029e-05	0.000158812	2.25459	0.713045	4.33767
MSTRG.4411.3	0	2.11462	5.55679	0	3.27009	0.00053921
MSTRG.4411.5	0	0	2.75659	2.21998	1.41295	5.44219
MSTRG.4412.2	10.5771	3.85223	12.6696	14.9928	18.0041	14.8653
MSTRG.4413.2	16.6174	2.46444	21.8331	8.54526	5.43013	3.13564
MSTRG.4416.1	0.79306	0	0	0	0	0.603321
MSTRG.4417.2	0	0.00030301	0	0	0.848714	0
MSTRG.4419.1	26.5113	15.6254	6.95003	3.48353	2.03833	2.27266
MSTRG.442.1	37.0714	0	13.6941	20.5915	8.56804	7.25006
MSTRG.4425.2	87.3729	39.1651	84.8465	64.4527	61.9226	50.6859
MSTRG.4426.3	4.49747	0.470302	0.495372	0	2.58713	0.334153
MSTRG.4426.4	0	0.164786	0.320938	3.94599	2.25908	4.57663
MSTRG.4428.1	1.49912	21.5533	10.7372	34.0288	29.3386	23.1652
MSTRG.4434.3	4.0384	25.7172	34.1796	8.35647	0.00679323	0.021612
MSTRG.4437.2	17.4604	16.4114	21.0352	9.4503	13.3313	2.52659
MSTRG.4443.3	0	23.7859	0.00202544	0.0275418	17.2947	0.00133742
MSTRG.4443.4	0	0.00274542	0	0	3.45994	0.00216158
MSTRG.4444.1	0.465165	0	0.594395	0	0	0.213519
MSTRG.4444.4	34.8207	0	0	21.9903	0	0.00562545
MSTRG.4445.2	3.98371	0	6.27814	13.5586	11.2239	11.9096
MSTRG.4448.1	0	0	0	1.65173	0	2.95003
MSTRG.4448.3	0	0	0	0	2.49347	0.392626
MSTRG.4452.2	4.10623	0	0.176896	0.435656	0.0983762	0.341638
MSTRG.4453.2	0.340594	0	0.0200488	6.25216	1.13051	0.891161
MSTRG.4454.3	3.85341	23.4981	8.15841	10.4579	4.91704	5.98084
MSTRG.4455.2	3.2827	6.11242	2.25289	33.4316	11.0567	6.741
MSTRG.4463.2	4.36941	8.91666	1.27549	1.10306	1.66629	1.9204
MSTRG.4464.2	0	18.8621	5.34302	15.122	11.1665	18.1335
MSTRG.4465.2	5.16913	6.83185	6.16798	0	5.64523	8.25276
MSTRG.4467.3	25.8979	33.5627	17.5437	13.3688	17.8273	10.9553
MSTRG.4469.2	0	0	0	0	0	1.32377
MSTRG.4469.3	7.28603	92.0006	9.16744	6.7412	31.8677	16.8341
MSTRG.4473.3	12.9016	0.0958191	11.3572	13.2466	1.75527	3.25214
MSTRG.4473.4	0	1.10972	0.0196931	0	4.21417	7.2127
MSTRG.4473.5	0	0	1.38178	0	7.91212	1.57577
MSTRG.4473.6	6.13805	16.0088	9.82219	0	2.28113	7.96798
MSTRG.4475.2	2.11327	24.6217	5.03675	2.00981	4.89457	0.852473
MSTRG.4477.2	0.0128532	0.0145513	0.00329474	0.0145613	0	0.0010525
MSTRG.4477.3	99.3452	191.506	143.547	118.027	85.2315	93.8895
MSTRG.448.1	0	0	0	0	0	0.765425
MSTRG.4482.1	19.7095	79.2556	20.224	4.46019	4.1757	4.5726
MSTRG.4483.1	3.25554	0.000813482	0.00109175	19.438	6.13308	1.24785
MSTRG.4492.2	9.79108	1.72443	6.73851	12.7367	9.78232	7.24044
MSTRG.4495.3	18.8895	0.132556	20.7423	7.87431	12.601	11.9202
MSTRG.4495.4	1.9589	0.000230403	9.38677	3.48836	4.99015	2.04869
MSTRG.4497.7	7.51773	32.2254	4.12202	8.16151	3.05754	3.0771
MSTRG.4497.8	0	1.36335	4.35976	3.38738	3.20526	5.84671
MSTRG.4511.2	0	0	0.000779887	0	3.71315	0
MSTRG.4511.3	26.2597	42.5852	15.5189	16.4561	9.36766	6.82005
MSTRG.4512.2	0	0	0	0	0	2.56205
